53.0,58.0,18.0,23.0,34.0,41.0,26.0,26.0,30.0,29.0,29.0,29.0,28.0,22.0,30.0,28.0,33.0,33.0,83.0,92.0,37.0,37.0,75.0,83.0,91.0,94.0,37.0,35.0,36.0,33.0,32.0,29.0,39.0,36.0,38.0,32.0,35.0,27.0,38.0,40.0,33.0,30.0,34.0,34.0,62.0,68.0,68.0,70.0
62.0,61.0,21.0,23.0,37.0,43.0,24.0,26.0,32.0,29.0,28.0,27.0,23.0,23.0,30.0,31.0,32.0,36.0,92.0,100.0,38.0,37.0,80.0,87.0,93.0,96.0,34.0,32.0,35.0,33.0,31.0,30.0,36.0,36.0,35.0,32.0,30.0,26.0,39.0,36.0,30.0,27.0,32.0,31.0,61.0,70.0,61.0,72.0
18.0,21.0,20.0,22.0,31.0,34.0,27.0,31.0,52.0,50.0,30.0,26.0,26.0,24.0,30.0,33.0,80.0,89.0,45.0,46.0,34.0,31.0,38.0,37.0,37.0,30.0,38.0,37.0,40.0,35.0,37.0,37.0,35.0,33.0,35.0,34.0,89.0,102.0,39.0,34.0,33.0,33.0,61.0,67.0,26.0,26.0,32.0,40.0
19.0,21.0,23.0,24.0,31.0,35.0,31.0,33.0,53.0,53.0,28.0,26.0,27.0,27.0,33.0,36.0,87.0,94.0,47.0,48.0,32.0,32.0,38.0,36.0,35.0,33.0,38.0,38.0,41.0,40.0,39.0,39.0,36.0,33.0,33.0,34.0,94.0,102.0,38.0,35.0,35.0,31.0,67.0,68.0,27.0,25.0,31.0,37.0
89.0,94.0,82.0,92.0,23.0,27.0,34.0,35.0,31.0,30.0,29.0,30.0,34.0,37.0,88.0,99.0,36.0,36.0,37.0,34.0,37.0,33.0,42.0,39.0,38.0,32.0,35.0,31.0,85.0,94.0,36.0,29.0,49.0,49.0,36.0,33.0,73.0,76.0,35.0,34.0,116.0,124.0,50.0,44.0,32.0,34.0,33.0,46.0
99.0,92.0,93.0,94.0,26.0,26.0,35.0,35.0,29.0,29.0,28.0,28.0,39.0,42.0,98.0,104.0,35.0,35.0,32.0,33.0,33.0,34.0,40.0,38.0,34.0,32.0,31.0,34.0,88.0,93.0,30.0,30.0,50.0,54.0,34.0,33.0,75.0,78.0,35.0,35.0,124.0,126.0,52.0,46.0,34.0,36.0,43.0,44.0
18.0,21.0,45.0,45.0,24.0,30.0,25.0,28.0,32.0,34.0,27.0,30.0,35.0,37.5,42.0,44.0,39.0,35.0,38.0,36.0,36.0,34.0,35.0,33.0,34.0,32.0,38.0,42.0,47.0,45.0,36.0,34.0,50.0,50.0,82.0,89.0,73.0,90.0,35.0,31.0,38.0,46.0,34.0,26.0,32.0,36.0,114.0,131.0
18.0,19.0,47.0,45.0,28.0,30.0,27.0,28.0,32.0,32.0,33.0,30.0,35.0,37.0,43.0,44.0,36.0,36.0,38.0,37.0,32.0,33.0,34.0,33.0,33.0,34.0,43.0,39.0,44.0,43.0,33.0,36.0,50.0,54.0,87.0,91.0,82.0,92.0,32.0,31.0,38.0,39.0,33.0,28.0,32.5,37.0,120.0,130.0
42.0,47.0,21.0,25.0,30.0,35.0,35.0,36.0,32.0,36.0,31.0,29.0,32.0,31.0,32.0,31.0,34.0,32.0,51.0,52.0,55.0,59.0,84.0,86.0,34.0,33.0,36.0,29.0,36.0,35.0,35.0,33.0,53.0,52.0,43.0,33.0,36.0,28.0,35.0,28.0,36.0,34.0,36.0,44.0,31.0,33.0,39.0,40.0
50.0,45.0,25.0,27.0,32.0,32.0,40.0,38.0,32.0,33.0,33.0,30.0,35.0,32.0,33.0,31.0,34.0,34.0,52.0,53.0,58.0,63.0,86.0,88.0,34.0,33.0,30.0,27.0,32.0,31.0,32.0,34.0,54.0,52.0,35.0,32.0,28.0,29.0,29.0,31.0,32.0,32.0,37.0,39.0,31.0,33.0,38.0,38.0
65.0,59.0,22.0,25.0,21.0,23.0,26.0,29.0,28.0,34.0,31.0,30.0,44.0,44.0,33.0,31.0,32.0,36.0,99.0,110.0,94.0,107.0,44.0,39.0,35.0,30.0,33.0,28.0,34.0,31.0,33.0,30.0,39.0,29.0,37.0,30.0,31.0,28.0,45.0,46.0,95.0,111.0,31.0,36.0,106.0,123.0,51.0,55.0
66.0,55.0,25.0,23.0,25.0,24.0,28.0,29.0,31.0,35.0,34.0,31.0,48.0,46.0,33.0,32.0,33.0,33.0,107.0,111.0,104.0,112.0,43.0,40.0,34.0,32.0,29.0,28.0,32.0,30.0,26.0,26.0,30.0,30.0,29.0,28.0,27.0,31.0,44.0,46.0,99.0,106.0,28.0,33.0,115.0,124.0,55.0,56.0
95.0,104.0,57.0,60.0,50.0,53.0,28.0,30.0,32.0,34.0,31.0,33.0,29.0,25.0,35.0,41.0,46.0,51.0,37.0,35.0,36.0,36.0,37.0,34.0,38.0,32.0,82.0,84.0,35.0,31.0,31.0,27.0,68.0,65.0,88.0,94.0,41.0,47.0,38.0,37.0,51.0,54.0,38.0,35.0,31.0,35.0,52.0,68.0
108.0,101.0,63.0,65.0,54.0,57.0,33.0,32.0,37.0,35.0,35.0,34.0,28.0,26.0,37.0,40.0,51.0,50.0,36.0,34.0,35.0,35.0,34.0,36.0,33.0,32.0,84.0,86.0,35.0,31.0,30.0,31.0,64.0,66.0,92.0,95.0,42.0,46.0,37.0,37.0,54.0,52.0,38.0,34.0,32.0,33.0,52.0,68.0
39.0,53.0,24.0,26.0,59.0,72.0,36.0,32.0,35.0,36.0,40.0,36.0,101.0,111.0,31.0,32.0,34.0,34.0,88.0,95.0,91.0,103.0,34.0,32.0,76.0,78.0,39.0,37.0,81.0,84.0,78.0,83.0,39.5,38.0,34.0,31.0,37.0,32.0,36.0,32.0,38.0,34.0,33.0,32.0,28.0,32.0,41.0,42.0
53.0,58.0,26.0,26.0,71.0,77.0,35.0,34.0,38.0,37.0,45.0,38.0,114.0,111.0,37.0,31.0,38.0,39.0,96.0,99.0,103.0,110.0,35.0,33.0,79.0,81.0,39.0,39.0,84.0,87.0,86.0,88.0,40.0,40.0,35.0,33.0,34.0,35.0,33.0,35.0,37.0,35.0,34.0,32.0,31.0,30.0,35.0,40.0
116.0,118.0,77.0,81.0,49.0,51.0,35.0,34.0,43.0,42.0,47.0,45.0,95.0,105.0,80.0,85.0,49.0,49.0,81.0,87.0,83.0,88.0,39.0,44.0,62.0,62.0,37.0,36.0,48.5,47.0,37.0,34.0,38.0,35.0,40.0,35.0,49.0,48.0,36.0,32.0,35.0,34.0,44.0,39.0,76.0,82.0,30.0,36.0
125.0,119.0,87.0,89.0,53.0,55.0,35.0,38.0,44.0,45.0,51.0,49.0,112.0,108.0,90.0,92.0,55.0,55.0,90.0,91.0,92.0,93.0,50.0,46.0,64.0,65.0,38.0,36.0,49.0,49.0,39.0,37.0,37.0,37.0,41.0,39.0,51.0,55.0,36.0,37.0,35.0,37.0,42.0,46.0,80.0,84.0,33.0,36.0
24.0,28.0,41.0,45.0,37.0,38.0,43.0,52.0,104.0,117.0,50.0,51.0,47.0,47.0,44.0,42.0,51.0,53.0,47.0,45.0,81.0,87.0,44.0,42.0,89.0,97.0,42.0,45.0,43.0,43.0,43.0,43.0,52.0,57.0,43.0,41.0,41.0,43.0,44.0,44.0,42.0,42.0,94.0,96.0,34.0,32.0,87.0,91.0
32.0,31.0,48.0,53.0,43.0,45.0,53.0,55.0,123.0,124.0,61.0,53.0,53.0,50.0,48.0,45.0,56.0,60.0,52.0,50.0,90.0,93.0,49.0,45.0,105.0,108.0,48.0,46.0,49.0,49.0,51.0,48.0,63.0,63.0,49.0,49.0,50.0,51.0,52.0,52.0,47.0,46.0,103.0,101.0,39.0,38.0,94.0,93.0
42.0,47.0,46.0,50.0,47.0,50.0,88.0,99.0,55.0,62.0,54.0,52.0,47.0,51.0,76.0,91.0,46.0,49.0,99.0,104.0,103.0,112.0,54.0,51.0,76.0,77.0,47.0,53.0,44.0,51.0,47.0,54.0,46.0,51.0,78.0,89.0,55.0,66.0,131.0,138.0,50.0,48.0,49.0,53.0,69.0,69.0,123.0,131.0
38.0,40.0,36.0,33.0,36.0,33.0,94.0,95.0,43.0,43.0,42.0,34.0,42.0,34.0,80.0,83.0,34.0,31.0,96.0,100.0,109.0,109.0,36.0,34.0,68.0,65.0,43.0,42.0,38.0,39.0,42.0,40.0,39.0,40.0,81.0,87.0,50.0,55.0,138.0,138.0,45.0,37.0,43.0,47.0,63.0,64.0,123.0,129.0
