33.0,33.0,26.0,25.0,26.0,28.0,29.0,31.0,35.0,37.0,39.0,39.0,37.0,33.0,34.0,39.0,34.0,36.0,34.0,36.0,37.0,37.0,37.0,36.0,40.0,40.0,38.0,36.0,43.0,42.0,37.0,36.0,36.0,35.0,36.0,36.0,34.0,34.0,34.0,35.0,34.0,35.0,33.0,35.0,37.0,41.0,40.0,48.0
30.0,34.0,28.0,29.0,25.0,28.0,28.0,32.0,32.0,35.0,36.0,36.0,39.0,35.0,39.0,39.0,36.0,36.0,35.0,35.0,37.0,37.0,38.0,39.0,37.0,41.0,38.0,38.0,41.0,43.0,38.5,38.0,37.0,38.0,36.0,33.0,35.0,35.0,36.0,34.0,35.0,34.0,33.0,34.0,35.0,41.0,40.0,48.0
29.0,30.0,26.0,27.0,25.0,28.0,30.0,30.0,36.0,36.0,41.0,41.0,35.0,35.0,33.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0,35.0,37.0,37.0,38.0,35.0,36.0,37.0,36.0,73.0,72.0,38.0,40.0,35.0,35.0,32.0,35.0,64.0,63.0,34.0,33.0,32.0,35.0,39.0,41.0,42.0,47.0
25.0,28.0,25.0,25.0,24.5,28.0,28.0,27.0,35.0,34.0,36.0,39.0,34.0,36.0,38.0,37.0,39.0,40.0,37.0,38.0,39.0,38.0,37.0,37.0,37.0,39.0,37.0,36.0,35.0,36.0,71.0,69.0,38.0,35.0,35.0,35.0,34.0,33.0,63.0,65.0,37.0,34.0,35.0,35.0,38.0,43.0,43.0,48.0
28.0,29.0,26.0,28.0,24.0,27.0,30.0,27.0,31.0,33.0,33.0,35.0,35.0,38.0,67.0,68.0,41.0,41.0,44.0,42.0,37.0,39.0,39.0,39.0,35.0,36.0,41.0,41.0,32.5,34.0,36.0,35.0,34.0,36.0,35.0,35.0,41.0,41.0,34.0,33.0,33.0,36.0,34.0,37.0,37.0,41.0,44.0,52.0
27.0,28.0,26.0,27.0,26.0,29.0,30.0,28.0,32.0,31.0,35.0,38.0,39.0,39.0,67.0,68.0,41.0,41.0,41.0,42.0,41.0,40.0,38.0,38.0,39.0,36.0,40.0,39.0,34.0,35.0,36.0,34.0,35.0,34.0,34.0,35.0,41.0,41.0,33.0,34.0,35.0,36.0,34.0,36.0,37.0,37.0,44.0,55.0
30.0,31.0,29.0,29.0,27.0,28.0,31.0,33.0,33.0,34.0,36.0,38.0,38.0,41.0,42.0,41.0,42.0,41.0,46.0,46.0,41.0,41.0,39.0,39.0,37.0,39.0,37.0,35.0,33.0,33.0,36.0,35.0,35.0,36.0,39.0,38.0,36.0,36.0,79.0,79.0,35.0,38.0,37.5,38.0,60.0,65.0,44.0,53.0
30.0,30.0,28.0,29.0,27.0,29.0,31.0,31.0,34.0,34.0,35.0,37.0,38.0,39.0,41.0,42.0,40.0,40.0,45.0,44.0,44.0,40.0,38.0,40.0,40.0,38.0,36.0,37.0,34.0,35.0,34.0,35.0,37.0,39.0,40.0,40.0,37.0,36.0,79.0,82.0,34.0,35.0,34.0,36.0,58.0,63.0,41.0,52.0
31.0,29.0,27.0,26.0,28.0,30.0,28.0,31.0,31.0,33.0,34.0,38.0,38.0,36.0,71.0,69.0,36.0,40.0,39.0,40.0,44.0,42.0,39.0,41.0,41.0,39.0,44.0,45.0,35.0,35.0,36.0,35.0,38.0,42.0,37.0,38.0,39.0,38.0,38.0,37.0,36.0,34.0,34.0,35.0,37.0,40.0,44.0,52.0
32.0,30.0,28.0,27.0,31.0,33.0,32.0,31.0,32.0,34.0,35.0,37.0,36.0,37.0,70.0,68.0,39.5,37.0,40.0,39.0,42.0,41.0,40.0,41.0,43.0,39.0,45.0,45.0,39.0,37.0,38.0,40.0,42.0,44.0,42.0,40.0,42.0,39.0,39.0,35.0,36.0,36.0,36.0,36.0,38.0,39.0,45.0,52.0
34.0,31.0,31.0,31.0,38.0,37.0,52.0,51.0,34.0,32.0,38.0,38.0,37.0,39.0,41.0,41.0,39.0,39.0,39.0,37.0,40.0,40.0,39.0,42.0,41.0,42.0,41.0,39.0,40.0,40.0,44.0,41.0,44.0,48.0,47.0,48.0,40.0,39.0,49.0,47.0,34.0,36.0,36.0,35.0,36.0,37.0,42.0,52.0
32.0,33.0,31.0,33.0,37.5,40.0,56.0,54.0,36.0,38.0,42.0,39.0,40.0,40.0,45.0,39.0,39.0,39.0,40.0,39.0,43.0,39.0,41.0,40.0,44.0,42.0,43.0,42.0,43.0,42.0,46.0,42.0,49.0,51.0,45.0,49.0,42.0,41.0,48.0,46.0,37.0,36.0,36.0,33.0,36.0,38.0,41.0,49.0
35.0,31.0,31.0,32.0,34.0,34.0,35.0,37.0,40.0,43.0,43.0,42.0,39.0,40.0,40.0,39.0,39.0,42.0,41.0,43.0,41.0,40.0,39.0,39.0,40.5,42.0,41.0,44.0,43.0,45.0,41.0,42.0,43.0,45.0,45.0,45.0,45.0,44.0,41.0,40.0,39.0,36.0,38.0,36.0,34.0,36.0,39.0,48.0
32.0,33.0,30.0,34.0,31.0,33.0,32.0,38.0,43.0,47.0,48.0,44.0,41.0,42.0,41.0,43.0,44.0,43.0,44.0,43.0,45.0,45.0,42.0,42.0,44.0,43.0,47.0,44.0,43.0,44.0,41.0,44.0,46.0,45.0,48.0,45.0,45.0,44.0,43.0,44.0,41.0,37.0,40.0,36.0,35.0,38.0,38.0,46.0
34.0,34.0,31.0,33.0,33.0,38.0,39.0,43.0,45.0,44.0,47.0,48.0,47.0,47.0,53.0,50.0,48.0,49.0,47.0,47.0,51.0,55.0,51.0,52.0,48.0,47.0,48.0,47.0,47.0,47.0,49.0,48.0,49.0,50.0,51.0,49.0,50.0,48.0,47.0,47.0,46.0,46.0,43.0,41.0,39.0,39.0,40.0,47.0
38.0,40.0,37.0,42.0,39.0,42.0,46.0,47.0,49.0,51.0,55.0,53.0,52.0,51.0,57.0,57.0,56.0,53.0,54.0,55.0,62.0,59.0,58.0,54.0,50.0,53.0,52.0,52.0,53.0,54.0,51.0,51.0,54.0,53.0,54.0,55.0,56.0,55.0,52.0,51.0,50.0,47.0,47.0,46.0,45.0,44.0,43.0,56.0
41.0,40.0,41.0,43.0,45.0,53.0,52.0,55.0,56.0,62.0,55.0,53.0,57.0,56.0,52.0,56.0,53.0,55.0,98.0,96.0,52.0,54.0,56.0,57.0,49.0,54.0,53.0,59.0,60.0,63.0,53.0,53.0,53.0,55.0,54.5,57.0,55.0,54.0,51.0,52.0,61.0,68.0,48.0,49.0,44.0,44.0,54.0,60.0
35.0,32.0,35.0,36.0,41.0,37.0,40.0,45.0,48.0,49.0,38.0,39.0,39.0,39.0,41.0,45.0,39.0,41.0,94.0,95.0,39.0,40.0,47.0,50.0,38.0,41.0,44.0,45.0,52.0,50.0,41.0,42.0,41.0,45.0,45.0,47.0,46.0,48.0,44.5,42.0,69.0,62.0,42.0,43.0,46.0,40.0,45.0,49.0
